condition,gamma,bin_index,screen_position,probability,hit_count
two_slit_partial,1.0,104,1.80904523,1.9952238958,294
two_slit_partial,1.0,105,2.21105528,1.9941650237,282
two_slit_partial,1.0,106,2.61306533,1.992894971,297
two_slit_partial,1.0,107,3.01507538,1.9914140614,280
two_slit_partial,1.0,108,3.41708543,1.9897226722,283
two_slit_partial,1.0,109,3.81909548,1.987821234,278
two_slit_partial,1.0,110,4.22110553,1.9857102311,292
two_slit_partial,1.0,111,4.62311558,1.9833902008,297
two_slit_partial,1.0,112,5.02512563,1.9808617335,318
two_slit_partial,1.0,113,5.42713568,1.9781254725,260
two_slit_partial,1.0,114,5.82914573,1.9751821135,300
two_slit_partial,1.0,115,6.23115578,1.9720324049,287
two_slit_partial,1.0,116,6.63316583,1.9686771468,292
two_slit_partial,1.0,117,7.03517588,1.9651171916,289
two_slit_partial,1.0,118,7.43718593,1.9613534428,292
two_slit_partial,1.0,119,7.83919598,1.9573868555,297
two_slit_partial,1.0,120,8.24120603,1.9532184356,276
two_slit_partial,1.0,121,8.64321608,1.9488492395,283
two_slit_partial,1.0,122,9.04522613,1.9442803739,293
two_slit_partial,1.0,123,9.44723618,1.9395129953,290
two_slit_partial,1.0,124,9.84924623,1.9345483097,320
two_slit_partial,1.0,125,10.25125628,1.9293875722,300
two_slit_partial,1.0,126,10.65326633,1.9240320862,291
two_slit_partial,1.0,127,11.05527638,1.9184832037,294
two_slit_partial,1.0,128,11.45728643,1.9127423241,260
two_slit_partial,1.0,129,11.85929648,1.9068108941,264
two_slit_partial,1.0,130,12.26130653,1.9006904073,289
two_slit_partial,1.0,131,12.66331658,1.8943824034,271
two_slit_partial,1.0,132,13.06532663,1.8878884678,309
two_slit_partial,1.0,133,13.46733668,1.8812102311,311
two_slit_partial,1.0,134,13.86934673,1.8743493686,276
two_slit_partial,1.0,135,14.27135678,1.8673075997,265
two_slit_partial,1.0,136,14.67336683,1.860086687,255
two_slit_partial,1.0,137,15.07537688,1.8526884364,265
two_slit_partial,1.0,138,15.47738693,1.8451146957,278
two_slit_partial,1.0,139,15.87939698,1.8373673546,270
two_slit_partial,1.0,140,16.28140704,1.8294483435,270
two_slit_partial,1.0,141,16.68341709,1.8213596339,278
two_slit_partial,1.0,142,17.08542714,1.8131032362,268
two_slit_partial,1.0,143,17.48743719,1.8046812003,288
two_slit_partial,1.0,144,17.88944724,1.7960956141,277
two_slit_partial,1.0,145,18.29145729,1.7873486035,284
two_slit_partial,1.0,146,18.69346734,1.7784423311,280
two_slit_partial,1.0,147,19.09547739,1.7693789958,265
two_slit_partial,1.0,148,19.49748744,1.7601608318,236
two_slit_partial,1.0,149,19.89949749,1.7507901083,259
two_slit_partial,1.0,150,20.30150754,1.7412691283,249
two_slit_partial,1.0,151,20.70351759,1.731600228,284
two_slit_partial,1.0,152,21.10552764,1.7217857761,242
two_slit_partial,1.0,153,21.50753769,1.7118281728,253
two_slit_partial,1.0,154,21.90954774,1.7017298493,286
two_slit_partial,1.0,155,22.31155779,1.6914932666,249
two_slit_partial,1.0,156,22.71356784,1.6811209151,254
two_slit_partial,1.0,157,23.11557789,1.6706153136,244
two_slit_partial,1.0,158,23.51758794,1.6599790082,238
two_slit_partial,1.0,159,23.91959799,1.6492145721,268
two_slit_partial,1.0,160,24.32160804,1.6383246039,233
two_slit_partial,1.0,161,24.72361809,1.6273117276,261
two_slit_partial,1.0,162,25.12562814,1.6161785912,236
two_slit_partial,1.0,163,25.52763819,1.6049278659,247
two_slit_partial,1.0,164,25.92964824,1.5935622454,227
two_slit_partial,1.0,165,26.33165829,1.5820844448,229
two_slit_partial,1.0,166,26.73366834,1.5704971998,254
two_slit_partial,1.0,167,27.13567839,1.558803266,224
two_slit_partial,1.0,168,27.53768844,1.5470054178,218
two_slit_partial,1.0,169,27.93969849,1.5351064473,224
two_slit_partial,1.0,170,28.34170854,1.5231091639,231
two_slit_partial,1.0,171,28.74371859,1.5110163928,201
two_slit_partial,1.0,172,29.14572864,1.4988309748,207
two_slit_partial,1.0,173,29.54773869,1.4865557645,213
two_slit_partial,1.0,174,29.94974874,1.4741936303,208
two_slit_partial,1.0,175,30.35175879,1.4617474526,190
two_slit_partial,1.0,176,30.75376884,1.4492201236,223
two_slit_partial,1.0,177,31.15577889,1.4366145459,212
two_slit_partial,1.0,178,31.55778894,1.4239336319,200
two_slit_partial,1.0,179,31.95979899,1.4111803025,230
two_slit_partial,1.0,180,32.36180905,1.3983574863,214
two_slit_partial,1.0,181,32.7638191,1.3854681194,196
two_slit_partial,1.0,182,33.16582915,1.3725151431,178
two_slit_partial,1.0,183,33.5678392,1.3595015039,183
two_slit_partial,1.0,184,33.96984925,1.3464301524,196
two_slit_partial,1.0,185,34.3718593,1.3333040422,217
two_slit_partial,1.0,186,34.77386935,1.3201261291,190
two_slit_partial,1.0,187,35.1758794,1.3068993703,174
two_slit_partial,1.0,188,35.57788945,1.2936267231,206
two_slit_partial,1.0,189,35.9798995,1.2803111445,182
two_slit_partial,1.0,190,36.38190955,1.2669555898,211
two_slit_partial,1.0,191,36.7839196,1.2535630117,192
two_slit_partial,1.0,192,37.18592965,1.2401363599,186
two_slit_partial,1.0,193,37.5879397,1.2266785796,179
two_slit_partial,1.0,194,37.98994975,1.213192611,180
two_slit_partial,1.0,195,38.3919598,1.1996813881,156
two_slit_partial,1.0,196,38.79396985,1.1861478378,177
two_slit_partial,1.0,197,39.1959799,1.1725948796,203
two_slit_partial,1.0,198,39.59798995,1.1590254237,180
two_slit_partial,1.0,199,40.0,1.145442371,151
